id,name,nick_name,wins,losses,draws,height,weight,reach,stance,dob,splm,str_acc,sapm,str_def,td_avg,td_avg_acc,td_def,sub_avg,weight_class,age,win_ratio,experience
abcf2cc6efc42031,Iasmin Lucindo,Unknown,18,6,0,160.02,52.16,167.64,Orthodox,2002-01-08,3.22,45,2.8,62,2.28,55,68,0.1,Flyweight,23.0,0.75,24
e3964ece586e0635,Jacqueline Cavalcanti,Unknown,9,1,0,172.72,61.23,177.8,Orthodox,1997-08-29,5.73,46,3.32,70,0.0,0,84,0.0,Featherweight,28.0,0.9,10
9f488f520ed25bbf,Kenichi Yamamoto,Unknown,5,12,2,182.88,77.11,,Orthodox,1976-07-11,0.3,46,1.93,38,0.0,0,10,0.3,Middleweight,49.0,0.29411764705882354,19
39330403ad27c2bb,Patrick Williams,The Animal,8,6,0,172.72,61.23,185.42,Orthodox,1981-09-07,4.12,51,4.12,52,2.71,41,100,0.5,Featherweight,44.0,0.5714285714285714,14
ccd1299e0345e0ce,Melvin Guillard,The Young Assassin,32,18,2,175.26,70.31,180.34,Orthodox,1983-03-30,2.96,40,1.85,66,1.3,63,61,0.2,Welterweight,42.0,0.64,52
7269329bd87eb479,Christophe Leninger,Unknown,3,4,0,182.88,90.72,,Southpaw,,0.0,0,0.0,0,0.0,0,0,0.0,Light Heavyweight,,0.42857142857142855,7
b997be68943010fc,Geoff Neal,Handz of Steel,16,7,0,180.34,77.11,190.5,Southpaw,1990-08-28,5.05,51,5.44,57,0.56,50,87,0.1,Middleweight,35.0,0.6956521739130435,23
ab35634d1a8c7a11,Flavio Luiz Moura,Unknown,19,7,0,180.34,83.01,,Open Stance,,0.67,16,0.0,0,0.0,0,0,0.0,Middleweight,,0.7307692307692307,26
739fd4fbb5d862f4,Rizvan Kuniev,Unknown,12,3,1,193.04,108.86,193.04,Orthodox,1992-03-10,4.45,58,2.45,45,1.45,75,90,0.0,Heavyweight,33.0,0.8,16
492b202d2064e7a9,Fabricio Werdum,Vai Cavalo,24,9,1,193.04,104.78,195.58,Orthodox,1977-07-30,3.59,52,2.64,55,1.75,31,31,1.2,Heavyweight,48.0,0.7272727272727273,34
025f0b1b58fbad01,Darko Stosic,Unknown,13,4,0,182.88,92.99,193.04,Orthodox,1992-02-09,2.61,45,4.04,58,3.42,50,83,0.0,Light Heavyweight,33.0,0.7647058823529411,17
841695e02c99a521,Mansur Abdul-Malik,Unknown,8,0,1,187.96,83.91,203.2,Orthodox,1997-10-07,4.27,48,3.49,51,0.49,33,82,0.0,Light Heavyweight,28.0,1.0,9
7abe471b61725980,Fabricio Camoes,Morango,14,9,1,177.8,70.31,180.34,Orthodox,1978-12-23,1.29,33,1.85,61,2.34,32,20,1.5,Welterweight,47.0,0.6086956521739131,24
b4ad3a06ee4d660c,Alistair Overeem,The Demolition Man,47,19,0,193.04,120.2,203.2,Orthodox,1980-05-17,3.67,64,2.44,57,1.42,55,73,0.8,Heavyweight,45.0,0.7121212121212122,66
d683f4870742b273,Shi Ming,Unknown,17,5,0,157.48,52.16,152.4,Orthodox,1994-11-14,3.48,39,3.24,53,0.37,16,58,0.0,Flyweight,31.0,0.7727272727272727,22
c2a7623f398d9bd7,David Dodd,Unknown,4,7,0,187.96,90.72,,Orthodox,1973-09-22,0.0,0,0.0,0,0.0,0,0,0.0,Light Heavyweight,52.0,0.36363636363636365,11
e5d03e4d966126bd,Jason High,The Kansas City Bandit,21,6,0,172.72,70.31,185.42,Southpaw,1981-10-12,1.28,42,1.56,48,2.36,63,37,2.8,Welterweight,44.0,0.7777777777777778,27
c878270af633eb11,Jordan Wright,The Beverly Hills Ninja,12,5,0,187.96,92.99,195.58,Orthodox,1991-10-07,4.1,56,6.03,31,2.09,45,100,0.4,Light Heavyweight,34.0,0.7058823529411765,17
9c393e836a852f30,Mauricio Ruffy,Unknown,12,1,0,180.34,70.31,190.5,Orthodox,1996-06-17,4.54,58,4.59,61,0.0,0,100,0.0,Welterweight,29.0,0.9230769230769231,13
e5bda12faabfc850,Luis Henrique,KLB,10,5,0,187.96,110.22,187.96,Orthodox,1993-08-21,1.81,43,2.22,47,3.09,36,50,1.0,Heavyweight,32.0,0.6666666666666666,15
92b62174c175ce19,Clint Hester,Headbussa,11,6,0,187.96,92.99,195.58,Orthodox,1986-11-21,3.36,42,3.44,56,1.02,35,60,0.0,Light Heavyweight,39.0,0.6470588235294118,17
2c1170b825f58e57,Guangyou Ning,Smasher,5,4,1,162.56,65.77,162.56,Southpaw,1981-12-15,2.66,41,1.91,61,1.09,50,62,0.3,Featherweight,44.0,0.5555555555555556,10
e9ac7bfb65c25497,John Phillips,The Welsh Wrecking Machine,22,11,0,180.34,83.91,190.5,Southpaw,1985-06-09,1.72,34,4.03,49,0.0,0,7,0.0,Light Heavyweight,40.0,0.6666666666666666,33
0112352cb32f5026,Denis Tiuliulin,Unknown,10,10,0,185.42,83.91,195.58,Orthodox,1988-05-17,3.61,41,5.23,38,0.96,42,72,0.0,Light Heavyweight,37.0,0.5,20
30a09e43f15f1d75,Paulo Thiago,Unknown,18,9,0,180.34,77.11,187.96,Orthodox,1981-01-25,1.71,39,1.99,63,1.42,31,63,1.2,Middleweight,44.0,0.6666666666666666,27
50a28b9f8314e008,Saidyokub Kakhramonov,Unknown,10,3,0,172.72,61.23,175.26,Orthodox,1995-11-14,2.05,51,0.88,58,6.63,48,83,1.9,Featherweight,30.0,0.7692307692307693,13
84b3e7d38f2d2ec5,Neil Magny,The Haitian Sensation,30,14,0,190.5,77.11,203.2,Orthodox,1987-08-03,3.45,46,2.47,51,2.15,39,55,0.2,Middleweight,38.0,0.6818181818181818,44
dc07493a87dc0a6e,Alex Reyes,The Executioner,13,5,0,180.34,70.31,185.42,Orthodox,1986-10-02,4.46,46,6.92,48,1.5,28,0,0.0,Welterweight,39.0,0.7222222222222222,18
ff4c3ab594c7fac3,Cristiano Marcello,Unknown,13,6,0,175.26,70.31,182.88,Orthodox,1977-12-03,2.56,33,3.61,58,0.44,11,20,0.9,Welterweight,48.0,0.6842105263157895,19
5c10da56d712ac9c,Khusein Askhabov,Nohcho,23,1,0,172.72,65.77,175.26,Orthodox,1995-02-13,2.0,26,4.13,56,0.0,0,66,0.0,Featherweight,30.0,0.9583333333333334,24
7d6ceff6747f2de2,Jose Delgado,Unknown,10,1,0,180.34,65.77,187.96,Switch,1998-04-21,7.13,49,3.67,55,4.58,60,71,0.0,Featherweight,27.0,0.9090909090909091,11
cf9d24e4bd0cf2ce,Mark Bocek,Unknown,12,5,0,172.72,70.31,190.5,Orthodox,1981-10-24,2.34,43,2.32,60,3.65,36,31,1.3,Welterweight,44.0,0.7058823529411765,17
369ea36e450ae62a,Armen Petrosyan,Superman,9,5,0,190.5,83.91,180.34,Orthodox,1990-11-03,5.84,53,3.31,53,0.17,33,41,0.0,Light Heavyweight,35.0,0.6428571428571429,14
cc900c6a71ed23f3,Clay Collard,Cassius,14,7,0,180.34,65.77,185.42,Orthodox,1993-03-10,4.22,32,5.0,50,2.81,39,71,0.5,Featherweight,32.0,0.6666666666666666,21
7f6ef4e1227600bc,Wagner Prado,Caldeirao,12,3,0,182.88,92.99,187.96,Southpaw,1986-12-30,1.72,40,3.06,50,0.0,0,22,0.0,Light Heavyweight,39.0,0.8,15
b9e871af730f826c,Ronald Jhun,The Machine Gun,24,26,2,180.34,77.11,,Orthodox,1970-09-21,1.45,57,3.01,50,1.81,100,100,0.0,Middleweight,55.0,0.48,52
13e62d766b709aa6,Steve Nelmark,The Sandman,2,1,0,182.88,108.86,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0,Heavyweight,,0.6666666666666666,3
a7de976620f2ed13,Shane Howell,Unknown,13,10,0,172.72,56.7,,Orthodox,1983-11-28,1.27,32,2.55,42,0.0,0,20,0.0,Flyweight,42.0,0.5652173913043478,23
47cd337b86b1af92,Zak Ottow,The Barbarian,17,7,0,180.34,77.11,182.88,Orthodox,1986-12-22,2.63,36,2.73,58,0.97,29,57,0.4,Middleweight,39.0,0.7083333333333334,24
b7f38813485745da,Michael Kuiper,Unknown,15,5,0,182.88,83.91,185.42,Orthodox,1989-06-07,3.28,54,3.62,54,2.3,55,79,0.0,Light Heavyweight,36.0,0.75,20
04c15b52c3cc1cab,Nate Mohr,Unknown,9,7,0,175.26,70.31,182.88,Orthodox,1983-03-03,3.79,41,2.5,74,0.45,50,71,0.0,Welterweight,42.0,0.5625,16
c549573c0df4d676,Maki Pitolo,Coconut Bombz,13,9,0,177.8,83.91,190.5,Orthodox,1990-11-24,4.1,44,3.93,55,2.24,52,50,0.8,Light Heavyweight,35.0,0.5909090909090909,22
82e7929bf6c2b689,Diego Sanchez,Nightmare,31,13,0,177.8,77.11,182.88,Southpaw,1981-12-31,2.69,37,3.02,56,1.51,24,46,0.8,Middleweight,44.0,0.7045454545454546,44
253076a23d03dcd0,Allan Nascimento,Puro Osso,21,6,0,172.72,56.7,175.26,Orthodox,1991-09-11,2.64,60,1.96,50,1.42,24,30,0.9,Flyweight,34.0,0.7777777777777778,27
e99821959a840bb8,Lara Procopio,Unknown,7,2,0,162.56,56.7,170.18,Orthodox,1995-11-14,5.64,58,6.5,47,3.15,47,50,0.3,Flyweight,30.0,0.7777777777777778,9
3f7dab21b6c971bc,Dequan Townsend,The Tarantula,21,12,0,190.5,92.99,200.66,Orthodox,1986-05-11,1.23,34,3.92,38,0.0,0,46,0.0,Light Heavyweight,39.0,0.6363636363636364,33
68b8ebdfce9dbb61,Charalampos Grigoriou,Ferocious,8,5,0,170.18,61.23,170.18,Orthodox,1992-03-31,2.62,48,3.97,46,2.62,80,90,0.0,Featherweight,33.0,0.6153846153846154,13
02f8fedc18cbd26c,Emily Ducote,Gordinha,13,9,0,157.48,52.16,160.02,Orthodox,1994-01-01,7.45,52,7.84,57,0.2,14,94,0.0,Flyweight,31.0,0.5909090909090909,22
bc8f6b42767e28df,Naoyuki Kotani,Unknown,34,14,7,172.72,70.31,167.64,Southpaw,1981-12-08,1.02,31,2.89,50,0.83,16,46,0.8,Welterweight,44.0,0.7083333333333334,55
df05aa15b2d66f57,Chris Tuchscherer,The Crowbar,21,4,0,187.96,117.03,193.04,Orthodox,1975-09-08,1.35,31,3.17,47,1.19,18,0,0.6,Heavyweight,50.0,0.84,25
3dd92ff9fb0412b3,Ali Bagautinov,Puncher,15,6,0,162.56,56.7,165.1,Orthodox,1985-06-10,2.85,42,3.09,52,2.51,36,65,0.3,Flyweight,40.0,0.7142857142857143,21
ebc5af72ad5a28cb,Nick Agallar,Unknown,24,6,0,172.72,70.31,,Orthodox,1979-01-13,0.69,11,4.56,42,0.0,0,0,0.0,Welterweight,46.0,0.8,30
85980f5da429c0a6,Shane del Rosario,Unknown,11,2,0,193.04,113.4,,Southpaw,1983-09-23,3.93,60,2.97,54,1.2,40,16,2.4,Heavyweight,42.0,0.8461538461538461,13
e92901944ce91909,Askar Mozharov,Unknown,19,13,0,190.5,92.99,187.96,Orthodox,1994-10-26,0.43,18,4.07,13,0.0,0,33,0.0,Light Heavyweight,31.0,0.59375,32
d023ae89a2a4a41e,Matthew Riddle,Deep Waters,8,3,0,185.42,77.11,193.04,Southpaw,1986-01-14,3.01,42,2.74,54,3.51,50,89,0.5,Middleweight,39.0,0.7272727272727273,11
2ebfbe72ed703925,Tristan Connelly,Boondock,14,8,0,177.8,65.77,172.72,Orthodox,1985-12-12,3.31,51,2.96,50,0.33,14,60,0.3,Featherweight,40.0,0.6363636363636364,22
7dcf06c1967801c1,Adriano Martins,Unknown,28,9,0,177.8,70.31,182.88,Southpaw,1982-12-16,1.8,38,2.14,65,0.83,80,81,0.4,Welterweight,43.0,0.7567567567567568,37
595db60957de51d3,Michel Pereira,Demolidor,31,13,0,185.42,83.91,185.42,Orthodox,1993-10-06,4.5,52,4.33,51,1.14,52,76,0.7,Light Heavyweight,32.0,0.7045454545454546,44
f2f140ce7532e327,Gabriel Santos,Mosquitinho,12,2,0,175.26,65.77,177.8,Orthodox,1996-11-28,4.35,60,4.31,45,3.8,54,87,1.2,Featherweight,29.0,0.8571428571428571,14
e5010b1b94ca5755,Paul Felder,The Irish Dragon,17,6,0,180.34,70.31,177.8,Orthodox,1984-04-25,3.7,44,3.44,48,0.29,28,64,0.2,Welterweight,41.0,0.7391304347826086,23
fa8b9e6b0c2269f8,Jason Dent,Dynamite,22,13,0,177.8,70.31,180.34,Orthodox,1980-06-12,2.01,39,3.7,62,0.0,0,26,1.4,Welterweight,45.0,0.6285714285714286,35
41e77dc504a192c6,Chris Condo,Unknown,0,1,0,182.88,151.95,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0,Super Heavyweight,,0.0,1
bd532e9a2b93870c,Melissa Mullins,No Mess,7,2,0,170.18,61.23,172.72,Orthodox,1991-07-23,3.71,50,4.39,52,2.03,42,85,0.0,Featherweight,34.0,0.7777777777777778,9
e76d9f656ceb82ab,Aleksandra Albu,Stitch,3,2,0,157.48,52.16,160.02,Orthodox,1990-07-14,4.83,47,5.56,38,2.27,50,77,0.4,Flyweight,35.0,0.6,5
31ee470ef5dc8d7f,Thiago Alves,Pitbull,23,15,0,175.26,77.11,177.8,Orthodox,1983-10-03,3.73,41,3.42,62,0.71,60,63,0.3,Middleweight,42.0,0.6052631578947368,38
c2e3e67b5911bfb7,Diego Brandao,DB,22,11,0,170.18,65.77,162.56,Orthodox,1987-05-27,2.94,47,3.38,62,3.21,68,80,0.6,Featherweight,38.0,0.6666666666666666,33
8ef4a91ac694b7ce,Shayna Baszler,The Queen of Spades,15,11,0,170.18,61.23,,Orthodox,1980-08-08,2.49,30,6.36,51,0.67,18,44,1.3,Featherweight,45.0,0.5769230769230769,26
cc7040fe76f0ef91,Devin Clark,Brown Bear,14,9,0,182.88,92.99,190.5,Orthodox,1990-04-12,3.03,54,3.24,44,2.17,32,58,0.1,Light Heavyweight,35.0,0.6086956521739131,23
2f732dd9210d301f,Tito Ortiz,The People's Champ,19,12,1,190.5,92.99,187.96,Orthodox,1975-01-23,2.59,46,2.88,60,2.47,35,54,0.6,Light Heavyweight,50.0,0.6129032258064516,32
8e6654e9f0461b8f,Cody Haddon,Unknown,8,1,0,170.18,61.23,175.26,Orthodox,1998-09-08,9.2,51,3.47,64,2.48,37,83,0.8,Featherweight,27.0,0.8888888888888888,9
5331b25a60417ffb,Anthony Rocco Martin,Unknown,17,6,0,182.88,77.11,185.42,Orthodox,1989-12-11,2.68,37,2.59,58,0.71,27,68,1.0,Middleweight,36.0,0.7391304347826086,23
d8022d5526b1d937,Chad Reiner,The Grinder,33,18,0,180.34,77.11,,Orthodox,1981-06-29,0.53,20,1.97,46,0.99,33,25,2.0,Middleweight,44.0,0.6470588235294118,51
ea398c802d9998ee,Thomas Ramirez,Unknown,0,1,0,185.42,185.97,,Sideways,,0.0,0,0.0,0,0.0,0,0,0.0,Super Heavyweight,,0.0,1
2d447cc91bdaa545,Joachim Christensen,Unknown,14,6,0,190.5,92.99,193.04,Orthodox,1978-11-07,3.78,41,3.29,46,0.0,0,0,0.0,Light Heavyweight,47.0,0.7,20
ad3f53c454cbbead,Josh Barnett,The Warmaster,35,8,0,190.5,113.4,198.12,Orthodox,1977-11-10,3.2,50,2.11,57,1.26,55,55,1.4,Heavyweight,48.0,0.813953488372093,43
07a74004d964c7f4,Billy Elekana,Son of Susie,8,2,0,190.5,92.99,195.58,Southpaw,1995-05-28,2.34,57,3.18,49,0.64,25,0,0.0,Light Heavyweight,30.0,0.8,10
f9ae6914f604aa9f,Rin Nakai,Unknown,19,2,1,154.94,61.23,,Orthodox,1986-10-22,1.57,33,3.9,60,3.0,18,75,0.5,Featherweight,39.0,0.9047619047619048,22
1b38a2b897f6209c,Felipe Silva,Unknown,8,2,0,182.88,70.31,195.58,Orthodox,1984-05-08,5.4,50,1.8,59,1.0,100,71,0.0,Welterweight,41.0,0.8,10
84ac950d4c1722dd,Duane Ludwig,Bang,21,14,0,177.8,77.11,177.8,Orthodox,1978-08-04,4.62,44,3.05,57,0.43,25,59,0.1,Middleweight,47.0,0.6,35
429e7d3725852ce9,Royce Gracie,Unknown,15,2,3,185.42,79.38,,Southpaw,1966-12-12,0.88,41,1.13,37,0.0,0,66,0.8,Middleweight,59.0,0.8823529411764706,20
65cdf4ec31143d86,Vinicius Salvador,Unknown,14,7,0,170.18,61.23,177.8,Southpaw,1996-07-24,5.48,43,6.5,48,0.36,11,86,0.0,Featherweight,29.0,0.6666666666666666,21
85d905f7c4f5a1af,Murilo Bustamante,Unknown,15,8,1,187.96,83.01,,Orthodox,1966-07-30,1.33,32,1.9,60,2.46,33,54,1.2,Middleweight,59.0,0.6521739130434783,24
feaf00f3373435d6,Chris Gruetzemacher,Gritz,15,5,0,172.72,70.31,172.72,Orthodox,1986-06-16,6.18,57,4.96,52,0.21,50,65,0.0,Welterweight,39.0,0.75,20
d90b630e0561818b,Gan McGee,The Giant,13,5,0,208.28,120.2,,Orthodox,1976-11-20,2.2,29,2.31,59,0.65,25,83,0.0,Heavyweight,49.0,0.7222222222222222,18
d1941565abf50b16,Jim Miller,A-10,38,19,0,172.72,70.31,180.34,Southpaw,1983-08-30,2.92,42,3.44,56,1.5,45,48,1.7,Welterweight,42.0,0.6666666666666666,57
3ba3b5cc94498437,Johnny Rees,The Hater Hurter,13,5,0,182.88,77.11,,Orthodox,1982-10-21,3.29,64,0.84,47,1.15,25,50,0.0,Middleweight,43.0,0.7222222222222222,18
07225ba28ae309b6,Charles Oliveira,Do Bronxs,35,11,0,177.8,70.31,187.96,Orthodox,1989-10-17,3.41,55,3.26,48,2.23,39,56,2.6,Welterweight,36.0,0.7608695652173914,46
91181b29be041f1c,Greg Stott,Ranger,0,1,0,170.18,99.79,,Southpaw,,0.0,0,0.0,0,0.0,0,0,0.0,Heavyweight,,0.0,1
914a897455693650,Carl Deaton,The Anishinaabe Kid,17,7,0,170.18,70.31,175.26,Orthodox,1989-11-24,1.53,31,1.85,61,0.0,0,50,0.0,Welterweight,36.0,0.7083333333333334,24
6d4b63c767106d3a,Vicente Luque,The Silent Assassin,23,11,1,180.34,77.11,190.5,Orthodox,1991-11-27,5.02,51,5.25,52,0.97,51,61,0.7,Middleweight,34.0,0.6764705882352942,35
9f7787e56a6bc0f4,Sako Chivitchian,Unknown,8,1,0,180.34,70.31,,Orthodox,1984-03-11,2.4,27,4.8,46,0.0,0,100,0.0,Welterweight,41.0,0.8888888888888888,9
040a74bb0a465c54,Arnold Allen,Almighty,20,3,0,172.72,65.77,177.8,Southpaw,1994-01-22,3.45,41,2.88,61,0.93,47,75,0.3,Featherweight,31.0,0.8695652173913043,23
0f6528b461e47462,Joao Roque,Unknown,7,2,4,167.64,70.31,,Orthodox,1971-07-22,0.0,0,0.0,0,0.0,0,0,0.0,Welterweight,54.0,0.7777777777777778,13
ee457ef1e1c326c1,Ben Earwood,Unknown,12,3,0,172.72,77.11,,Orthodox,,0.5,55,0.2,33,3.0,100,0,0.0,Middleweight,,0.8,15
6d48a2df51749d91,Antonio Trocoli,Malvado,12,5,0,198.12,83.91,200.66,Orthodox,1990-12-06,1.29,50,5.79,23,0.84,11,50,0.8,Light Heavyweight,35.0,0.7058823529411765,17
b96619b3acd7d9da,Miesha Tate,Cupcake,20,10,0,167.64,61.23,165.1,Orthodox,1986-08-18,2.62,44,3.05,51,1.97,30,56,1.2,Featherweight,39.0,0.6666666666666666,30
d7c3816669784109,Karolina Kowalkiewicz,Unknown,16,9,0,160.02,52.16,162.56,Orthodox,1985-10-15,5.54,43,5.51,57,0.31,22,74,0.2,Flyweight,40.0,0.64,25
c2a670b22d2e196f,Aleksa Camur,Unknown,6,3,0,185.42,92.99,187.96,Orthodox,1995-09-25,4.73,57,4.26,54,0.46,22,50,0.0,Light Heavyweight,30.0,0.6666666666666666,9
83b00f7597e5ac83,Juan Adams,The Kraken,5,3,0,195.58,120.2,203.2,Orthodox,1992-01-16,7.09,55,4.06,34,0.91,66,57,0.0,Heavyweight,33.0,0.625,8
18e8b7070228e728,Darrell Horcher,The Saint,13,4,0,177.8,70.31,177.8,Southpaw,1987-07-28,2.05,44,4.21,39,0.35,50,47,0.7,Welterweight,38.0,0.7647058823529411,17
2fc7e9701642ca38,Matthew Lopez,Unknown,10,4,0,170.18,61.23,175.26,Southpaw,1987-01-21,3.13,50,3.73,55,3.32,60,71,1.3,Featherweight,38.0,0.7142857142857143,14
326a001926ffb7ec,Darian Weeks,Unknown,5,3,0,180.34,77.11,182.88,Orthodox,1993-11-23,4.49,51,4.56,51,2.0,30,100,0.0,Middleweight,32.0,0.625,8
dc7927cd622676a7,Victor Altamirano,El Magnifico,12,5,0,172.72,56.7,177.8,Switch,1991-01-23,4.58,53,3.82,53,2.88,38,63,0.0,Flyweight,34.0,0.7058823529411765,17
e51ee8ded927fc51,Chris de la Rocha,Unknown,5,3,0,190.5,113.4,203.2,Orthodox,1979-05-15,4.08,45,6.37,43,2.02,30,33,1.0,Heavyweight,46.0,0.625,8
7772b283d288dbe2,Guram Kutateladze,Georgian Viking,13,5,0,180.34,70.31,182.88,Orthodox,1992-01-08,3.53,45,4.22,54,0.61,15,75,0.0,Welterweight,33.0,0.7222222222222222,18
01d2ed8c502e3828,Caros Fodor,The Future,11,6,0,175.26,70.31,187.96,Orthodox,1984-01-07,2.76,54,2.83,54,2.1,25,50,0.0,Welterweight,41.0,0.6470588235294118,17
9199e0735b83dd32,Andy Anderson,The Hammer,0,1,0,167.64,108.86,,Unknown,1974-07-16,0.0,0,0.0,0,0.0,0,0,0.0,Heavyweight,51.0,0.0,1
17923f676f100e16,Tallison Teixeira,Xicao,8,1,0,200.66,117.03,210.82,Orthodox,1999-12-07,12.83,59,8.98,56,0.0,0,0,0.0,Heavyweight,26.0,0.8888888888888888,9
2296125b6c362355,Wulijiburen,Beast Master,20,9,0,175.26,61.23,175.26,Orthodox,1989-03-01,1.61,42,3.02,56,3.28,42,77,0.4,Featherweight,36.0,0.6896551724137931,29
3fed746acfd026dd,Todd Butler,Unknown,1,4,0,185.42,90.72,,Southpaw,,0.0,0,0.0,0,0.0,0,0,0.0,Light Heavyweight,,0.2,5
b19fc66613dc75b9,Chris Brennan,The Westside Strangler,21,13,1,172.72,77.11,,Orthodox,1971-10-12,0.6,40,0.97,50,0.0,0,25,2.1,Middleweight,54.0,0.6176470588235294,35
40093d1d2d78394e,Charles Rosa,Boston Strong,14,8,0,175.26,65.77,175.26,Switch,1986-08-24,3.08,36,3.86,47,1.67,35,38,1.0,Featherweight,39.0,0.6363636363636364,22
c1085e1701b13eca,Joe Pyfer,Bodybagz,14,3,0,187.96,83.91,190.5,Orthodox,1996-09-17,3.74,43,3.2,54,1.35,42,60,0.7,Light Heavyweight,29.0,0.8235294117647058,17
15ec018d144710db,Nathan Coy,Soulforce,15,7,0,177.8,77.11,175.26,Southpaw,1978-07-24,3.88,52,2.4,61,3.17,47,50,0.0,Middleweight,47.0,0.6818181818181818,22
03f982ca3735070c,Walt Harris,The Big Ticket,13,10,0,195.58,113.4,195.58,Southpaw,1983-06-10,3.05,39,3.33,54,0.29,28,70,0.1,Heavyweight,42.0,0.5652173913043478,23
8e893f269d5696b2,Tyler Toner,Unknown,15,7,0,172.72,65.77,177.8,Orthodox,1983-03-31,2.95,52,2.13,62,0.0,0,54,0.4,Featherweight,42.0,0.6818181818181818,22
49f4b511932f71e9,David Michaud,BullDawg,11,3,0,175.26,70.31,,Orthodox,1988-11-10,3.25,43,4.45,54,2.53,58,77,0.7,Welterweight,37.0,0.7857142857142857,14
26b63bc5c0c1f65d,Alex Chambers,Astro Girl,5,5,0,160.02,52.16,160.02,Southpaw,1978-10-25,2.97,54,5.1,50,2.31,41,53,1.0,Flyweight,47.0,0.5,10
de45aaae23dfa392,Christos Giagos,The Spartan,20,12,0,177.8,70.31,180.34,Orthodox,1990-01-23,3.03,41,3.21,50,2.84,36,52,0.4,Welterweight,35.0,0.625,32
8e1f36476ef02a6a,Jennifer Maia,Unknown,21,10,1,162.56,56.7,162.56,Orthodox,1988-10-06,4.35,38,4.52,55,0.42,27,58,0.1,Flyweight,37.0,0.6774193548387096,32
2924886ee9c4c527,Thiago Silva,Unknown,19,6,0,187.96,92.99,187.96,Orthodox,1982-11-12,3.92,50,2.55,67,1.03,47,70,0.7,Light Heavyweight,43.0,0.76,25
9673a497a9da119a,Polyana Viana,Dama de Ferro,13,8,0,165.1,52.16,170.18,Orthodox,1992-06-14,2.74,40,2.5,53,0.75,33,35,1.7,Flyweight,33.0,0.6190476190476191,21
a2ea77e974c5889f,Carlos Felipe,Boi,11,2,0,182.88,111.13,190.5,Orthodox,1995-01-12,4.88,45,5.6,50,0.0,0,72,0.0,Heavyweight,30.0,0.8461538461538461,13
9b68bf67c5695185,Todd Brown,Bulldog,16,4,0,180.34,92.99,,Orthodox,1976-12-13,2.15,45,3.85,48,0.0,0,50,0.0,Light Heavyweight,49.0,0.8,20
1eacf73d6a0055dc,Cheick Kongo,Unknown,27,10,2,193.04,108.86,208.28,Orthodox,1975-05-17,3.33,56,1.28,54,2.3,56,52,0.2,Heavyweight,50.0,0.7297297297297297,39
7bd94b60d7521e4a,John Albert,Prince,6,5,0,172.72,61.23,172.72,Orthodox,1986-10-13,3.05,49,2.82,35,0.0,0,50,6.1,Featherweight,39.0,0.5454545454545454,11
6bb1d2b714d4b3bc,Joey Gilbert,Unknown,2,3,0,180.34,70.31,,Orthodox,1976-06-05,0.61,42,4.44,31,0.0,0,0,0.0,Welterweight,49.0,0.4,5
17e97649403ba428,Joshua Van,The Fearless,15,2,0,165.1,56.7,165.1,Orthodox,2001-10-10,8.86,56,6.36,57,0.85,63,81,0.0,Flyweight,24.0,0.8823529411764706,17
511e82663651438d,Michael Johnson,The Menace,25,19,0,177.8,70.31,185.42,Southpaw,1986-06-04,4.28,39,3.79,58,0.58,38,81,0.0,Welterweight,39.0,0.5681818181818182,44
4c7781da8c6cae93,Ryan LaFlare,Unknown,14,3,0,185.42,77.11,187.96,Southpaw,1983-10-01,2.89,40,1.86,63,2.13,44,58,0.2,Middleweight,42.0,0.8235294117647058,17
31d7446b184e3305,Magomed Mustafaev,The Sniper,14,4,0,172.72,70.31,180.34,Orthodox,1988-08-02,2.59,58,2.68,41,3.31,50,23,0.4,Welterweight,37.0,0.7777777777777778,18
0b5b6876c2a4723f,Steve Steinbeiss,The Hooligan,9,4,0,190.5,83.91,190.5,Orthodox,1981-05-05,3.92,55,1.86,49,0.44,50,58,0.0,Light Heavyweight,44.0,0.6923076923076923,13
98215d037be5bcb7,Cynthia Calvillo,Unknown,9,6,1,162.56,52.16,162.56,Orthodox,1987-07-13,4.41,38,4.12,64,1.8,44,77,0.8,Flyweight,38.0,0.6,16
b93c06d09d1c4ac0,Steven Peterson,Ocho,19,11,0,177.8,65.77,177.8,Orthodox,1990-05-29,4.76,40,5.94,53,1.42,26,64,0.7,Featherweight,35.0,0.6333333333333333,30
e4ba58725825412d,Dan Argueta,The Determined,9,3,0,170.18,61.23,172.72,Southpaw,1993-08-13,2.48,43,3.44,50,4.36,35,55,1.4,Featherweight,32.0,0.75,12
bad28b7b34f334de,Tony Halme,Unknown,0,4,0,190.5,136.08,,Orthodox,1963-01-06,0.0,0,0.0,0,0.0,0,0,0.0,Super Heavyweight,62.0,0.0,4
b76c6268dc1d3c05,Danielle Taylor,Dynamite,9,4,0,152.4,52.16,152.4,Orthodox,1989-10-25,2.75,29,3.31,71,0.2,20,70,0.2,Flyweight,36.0,0.6923076923076923,13
19db7ac26308178f,Ivan Jorge,Batman,27,7,0,175.26,70.31,185.42,Orthodox,1980-11-07,3.41,49,2.91,59,1.56,16,75,0.6,Welterweight,45.0,0.7941176470588235,34
